object_name,object_category,object_state,object_position_x,object_position_y,object_position_z,object_orientation_x,object_orientation_y,object_orientation_z,object_orientation_w,object_point_cloud,gripper_position_x,gripper_position_y,gripper_position_z,gripper_orientation_x,gripper_orientation_y,gripper_orientation_z,gripper_orientation_w,head_pose_pan,head_pose_tilt,articular_trajectory_1,articular_trajectory_2,articular_trajectory_3,articular_trajectory_4,articular_trajectory_5,articular_trajectory_6,articular_trajectory_7
jelly,PRISM,horizontal,0.305592209100723,0.075371846556664,0.726025640964508,-5.18212898349968E-05,0.721185062637294,-0.560633975189193,0.406917250318734,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:06:27.798327.npz,0.275354658125146,-0.151145311889925,-0.193363060610014,-0.065699838622927,-0.006911986177983,0.992338899893195,-0.104399537406831,0.299902025145257,-1.01135014857095,1.21483721862796,0.286078992002396,-1.79712099730003,1.85909716798584,-2.12779578016282,1.41094031102435,1.88870790824961
jelly,PRISM,horizontal,0.303968399763107,0.076821625232697,0.733773350715637,-5.18212898349968E-05,0.721185062637294,-0.560633975189193,0.406917250318734,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:07:24.720241.npz,0.273815954024185,-0.149084291024971,-0.189976204695044,-0.067611914321376,-0.006843917411927,0.992615909421528,-0.100476097652779,0.399893250207136,-1.01134597251488,1.20745620345418,0.299008035218598,-1.77706778045554,1.88232737992657,-2.13567303083566,1.43447954790176,1.88111259149343
jelly,CUBIC,horizontal,0.323285400867462,0.074255123734474,0.729191362857819,0.646910479654892,0.147014309493343,0.253152416318997,0.704135979927688,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:09:32.052720.npz,0.293285400117994,-0.15074487400502,-0.280768159390949,0,-0.608761429008721,0,0.793353340291235,-0.300028900771391,-1.01136589118701,-0.187595025742086,-0.739621642940637,-0.048936620999097,1.70484745390924,-0.485451008237268,-0.213117146058686,-0.259486531312119
jelly,PRISM,horizontal,0.310907781124115,0.043881043791771,0.742155015468597,0.646910479654892,0.147014309493343,0.253152416318997,0.704135979927688,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:16:16.489322.npz,0.280895108403344,-0.181179937593776,-0.186673849219288,0.256265938209956,0.029056596851961,0.960018173850197,-0.108851224017401,0.399893278913407,-1.01134595387608,1.42603438557635,0.107378367804023,-2.06374728135326,1.41839333524737,-1.06112557692227,1.11299191457334,1.31084953744155
jelly,PRISM,horizontal,0.388843446969986,0.082429379224777,0.726217329502106,0.509683685285811,0.821630351918082,-0.052287267000723,0.249824233152106,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:18:47.929798.npz,0.358843459510494,-0.142570618686847,-0.203742215305888,0,-0.38268343236509,0,0.923879532511287,-0.100054355271851,-1.0113625925015,0.223776171288923,-0.652307237465493,-0.003375175177692,1.59961707399833,-0.643359816354772,-1.03419315141454,-0.017234298825766
jelly,PRISM,horizontal,0.391431778669357,0.072626784443855,0.733807444572449,0.509683685285811,0.821630351918082,-0.052287267000723,0.249824233152106,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:19:37.057142.npz,0.361431757467938,-0.152373215570484,-0.196152093816429,0,-0.5,0,0.866025403784439,-6.63054458129864E-05,-1.01136019479914,0.150508107439576,-0.642367890505004,-0.057649406717064,1.58589305848384,-0.685860501155606,-0.721540078179776,0.056171053106585
jelly,PRISM,horizontal,0.386361956596375,0.07039936631918,0.725750744342804,0.509683685285811,0.821630351918082,-0.052287267000723,0.249824233152106,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:20:36.287362.npz,0.356361986836905,-0.154600636263621,-0.204208768881015,-0.020983339640479,-0.001452578286146,0.997391803860855,-0.069044761315,0.099922382152189,-1.01135729476383,1.28640260334956,0.208036015565531,-1.81503360445318,1.38475385535747,-1.84653953708729,1.22282755286409,1.4043475128218
jelly,PRISM,horizontal,0.382074505090713,0.080793842673302,0.725230276584625,0.509683685285811,0.821630351918082,-0.052287267000723,0.249824233152106,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:21:32.426842.npz,0.352074505589125,-0.144206158043165,-0.204729278550381,-0.031114916879539,-0.004457554539038,0.989404313540137,-0.141743065097666,0.19991187661684,-1.01135393097193,1.31264482757719,0.241566124843013,-1.86912690425159,1.44503173909306,-1.85881744198747,1.19142193545264,1.59374497038577
jelly,PRISM,horizontal,0.382463157176971,0.068576954305172,0.727632284164429,0.509683685285811,0.821630351918082,-0.052287267000723,0.249824233152106,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:22:17.984819.npz,0.352463159126282,-0.1564230437981,-0.202327236676565,-0.021210207071115,-0.002669134095615,0.991947984063158,-0.124828681608903,0.299902078580976,-1.01135011227649,1.35576027298842,0.179327399795548,-1.93257279557793,1.39910912912951,-1.77385203211785,1.14575480090746,1.56215437698177
jelly,PRISM,horizontal,0.381151437759399,0.07163605093956,0.729321718215942,0.509683685285811,0.821630351918082,-0.052287267000723,0.249824233152106,planning/data_collection/scripts/object_point_cloud/jelly_2024-07-19 20:23:10.388324.npz,0.351151420674058,-0.153363951029511,-0.200637851304764,-0.021491924772189,-0.003793926112169,0.98453933419403,-0.173798741994927,0.399893300905431,-1.01134597091654,1.45593914406234,0.134107614432374,-2.10686531270739,1.40678771691808,-1.65395660747119,1.01428247699287,1.68985479632685
red_bowl,PRISM,vertical,0.418577194213867,0.050766352564097,0.747524976730347,-0.362286973004242,0.540031097399158,-0.544047357793768,-0.530214141183451,planning/data_collection/scripts/object_point_cloud/red_bowl_2024-07-19 20:36:57.154593.npz,0.380916743224345,-0.167805771782833,-0.362434620798001,-0.241844762647976,-0.664463024388675,-0.241844762647975,0.664463024388675,-0.300028924106978,-1.01136590962617,0.410335121574231,0.097304298078558,-0.81265482180517,0.887957948600978,0.11687513407509,0.441051135632113,0.253233750166955
red_bowl,BOWL,horizontal,0.399564802646637,0.05531969293952,0.724112927913666,-0.362286973004242,0.540031097399158,-0.544047357793768,-0.530214141183451,planning/data_collection/scripts/object_point_cloud/red_bowl_2024-07-19 20:38:36.922312.npz,0.349564771566209,-0.069583379940067,-0.1958465524437,0,-0.38268343236509,0,0.923879532511287,-6.6261489647168E-05,-1.01136018528454,0.254342928711537,-0.348824769235079,-0.044456999367922,1.87159833172991,-0.331768738406426,-1.3380759669906,-0.06312060203007
red_bowl,BOX,vertical,0.430193573236466,0.057453773915768,0.750780642032623,0.480504234119563,0.526634462043775,-0.519303679831265,0.471270105666319,planning/data_collection/scripts/object_point_cloud/red_bowl_2024-07-19 20:43:47.876831.npz,0.400193557461657,-0.167546229711489,-0.259178907503183,0,-0.5,0,0.866025403784439,-0.100054325633952,-1.01136259448994,0.313305324381354,-0.729303328385498,0.098572191249832,1.39999002472016,-0.78825955566192,-0.645304091949738,0.068140928624195
red_bowl,BOX,vertical,0.457073956727982,0.076781496405602,0.77539050579071,0.480504234119563,0.526634462043775,-0.519303679831265,0.471270105666319,planning/data_collection/scripts/object_point_cloud/red_bowl_2024-07-19 20:45:17.583255.npz,0.427073965034399,-0.148218500268032,-0.234569058407605,0,-0.608761429008721,0,0.793353340291235,0.199911840294066,-1.01135393720779,0.364048754998188,-0.650714048580401,0.123059053686958,1.37801840151572,-0.708265924708496,-0.398917273452108,0.052023133597495
red_bowl,BOWL,horizontal,0.379737019538879,0.053733542561531,0.725737452507019,0.480504234119563,0.526634462043775,-0.519303679831265,0.471270105666319,planning/data_collection/scripts/object_point_cloud/red_bowl_2024-07-19 20:45:42.673278.npz,0.329737009811275,-0.068148032110123,-0.194222058761284,0,-0.38268343236509,0,0.923879532511287,0.299902091191333,-1.01135015572064,0.196814390482087,-0.363470058336201,-0.058080927953098,1.95930836110835,-0.340922129698055,-1.36681005805597,-0.08635818136502
red_dish,BOX,horizontal,0.432911425828934,0.098892644047737,0.729754269123077,-0.296546054757324,0.620444884637817,-0.710186444200471,-0.150810467171626,planning/data_collection/scripts/object_point_cloud/red_dish_2024-07-19 20:54:39.519103.npz,0.402911428637664,-0.126107353556474,-0.280205269614372,0,-0.608761429008721,0,0.793353340291235,-0.300028936635013,-1.01136588940983,0.245275004380417,-0.58107140532193,0.14218174339361,1.3905247585249,-0.53281621403249,-0.279235880281265,-0.065744528459352
red_dish,CUBIC,horizontal,0.455308794975281,0.11238344758749,0.744055151939392,-0.296546054757324,0.620444884637817,-0.710186444200471,-0.150810467171626,planning/data_collection/scripts/object_point_cloud/red_dish_2024-07-19 20:56:36.058828.npz,0.425308821941185,-0.11261654982235,-0.265904374129511,0,-0.258819045102521,0,0.965925826289068,0.299902091778732,-1.01135015699219,0.574453726101912,-0.488178368694881,0.135743928922904,1.30337906227861,-0.507356220118288,-1.32262201439208,0.008934377657464
red_dish,BOX,horizontal,0.434160679578781,0.091209560632706,0.745061039924622,-0.296546054757324,0.620444884637817,-0.710186444200471,-0.150810467171626,planning/data_collection/scripts/object_point_cloud/red_dish_2024-07-19 20:56:47.766386.npz,0.404160685656589,-0.133790439681505,-0.264898424381786,0,-0.608761429008721,0,0.793353340291235,0.399893280780395,-1.01134598943978,0.256111736218116,-0.613697609283088,0.12274003072804,1.42219278486218,-0.583588849388649,-0.326223513517211,-0.042835251268493
red_dish,PRISM,horizontal,0.295078426599503,0.254008740186691,0.730984687805176,-0.541328642807391,0.131150666285384,0.06355636234252,0.828084169644001,planning/data_collection/scripts/object_point_cloud/red_dish_2024-07-19 21:03:51.322415.npz,0.265078420242541,0.029008738948038,-0.198974866785188,-0.173972065406461,-0.119393784274596,-0.805947671282297,0.55310685756863,-0.100054318753969,-1.01136259608759,0.687100899483836,1.11300272787405,-1.01809544427079,1.89216286463913,-1.57732812203971,1.30954213538404,1.82226013139311
red_dish,PRISM,horizontal,0.307037174701691,0.042828153818846,0.726792752742767,-0.145093578185328,-0.96581061866939,-0.116057163481906,-0.180799439267278,planning/data_collection/scripts/object_point_cloud/red_dish_2024-07-19 21:11:49.664819.npz,0.277037187975738,-0.18217184575106,-0.203166690338329,-0.418915457344508,-0.3065762215125,-0.689731594216016,0.504768449827437,-0.100054316011349,-1.011362596684,1.43136359535848,0.235046200163675,-2.44736705230012,1.5498934528277,0.597823447040272,0.520905985500312,0.513975176377648
red_dish,PRISM,horizontal,0.305319994688034,0.056083746254444,0.717077672481537,-0.145093578185328,-0.96581061866939,-0.116057163481906,-0.180799439267278,planning/data_collection/scripts/object_point_cloud/red_dish_2024-07-19 21:12:12.615354.npz,0.275320003868148,-0.168916254378978,-0.212881879741201,-0.38954405378951,-0.338099224058298,-0.646996448044323,0.561551369926601,-6.62527461248175E-05,-1.01136018782212,1.36850391597186,0.350494886149433,-2.38958035326516,1.63512425184138,0.776936786890499,0.384581292444483,0.316237400736634
tuna_can,CUBIC,vertical,0.265901207923889,0.072705797851086,0.742967665195465,0.731852213048345,-0.532431485641898,0.161028155255584,0.39367370317102,planning/data_collection/scripts/object_point_cloud/tuna_can_2024-07-19 21:16:11.596976.npz,0.23590121264619,-0.152294203675923,-0.26699188026623,0,-0.608761429008721,0,0.793353340291235,-0.200041857284507,-1.01136450123986,-0.436693352237468,-0.748353070214846,-0.206322141505775,1.87742154282856,-0.452281650151571,-0.197729062923115,-0.32250685259686
tuna_can,CUBIC,vertical,0.235902950167656,0.088300779461861,0.75374972820282,0.731852213048345,-0.532431485641898,0.161028155255584,0.39367370317102,planning/data_collection/scripts/object_point_cloud/tuna_can_2024-07-19 21:16:34.460007.npz,0.205902931877602,-0.136699218278877,-0.256209816247328,0,-0.608761429008721,0,0.793353340291235,-0.100054313316968,-1.01136259739463,-0.548127481380033,-0.671804944039457,-0.279849646835063,2.01878873059049,-0.409630643928677,-0.243488332160641,-0.315205926646765
tuna_can,CUBIC,horizontal,0.23892730474472,0.07336088269949,0.742280900478363,0.731852213048345,-0.532431485641898,0.161028155255584,0.39367370317102,planning/data_collection/scripts/object_point_cloud/tuna_can_2024-07-19 21:17:20.157842.npz,0.208927301324782,-0.151639117418094,-0.267678621114214,0,-0.608761429008721,0,0.793353340291235,0.099922431772499,-1.0113572939952,-0.550289945913439,-0.72818548130905,-0.257550804442404,1.92330121998306,-0.418295445858943,-0.150962061820094,-0.348428606617542
tuna_can,CUBIC,horizontal,0.25238174200058,0.069937728345394,0.734902203083038,0.731852213048345,-0.532431485641898,0.161028155255584,0.39367370317102,planning/data_collection/scripts/object_point_cloud/tuna_can_2024-07-19 21:17:43.103601.npz,0.222381756860437,-0.155062277119821,-0.275057317720044,0,-0.608761429008721,0,0.793353340291235,0.199911844206912,-1.01135394029131,-0.491760254348486,-0.743898399935411,-0.213923672113061,1.86377335663262,-0.424326937785405,-0.136131760306082,-0.345875763614795
tuna_can,CUBIC,horizontal,0.264447540044785,0.068234525620937,0.72662091255188,-0.858334740610876,0.497214758591721,0.011734406359444,0.126100200659743,planning/data_collection/scripts/object_point_cloud/tuna_can_2024-07-19 21:21:52.168486.npz,0.234447539507551,-0.156765479916632,-0.283338641798192,0,-0.608761429008721,0,0.793353340291235,0.299902091754495,-1.01135015940398,-0.436143737884421,-0.748907078541988,-0.168591969151911,1.80695645321397,-0.423647249426042,-0.119051365165228,-0.341799026621581
tuna_can,CUBIC,horizontal,0.263818621635437,0.070573575794697,0.726621091365814,-0.858334740610876,0.497214758591721,0.011734406359444,0.126100200659743,planning/data_collection/scripts/object_point_cloud/tuna_can_2024-07-19 21:22:12.927459.npz,0.233818591812245,-0.154426429378448,-0.283338501558665,0,-0.608761429008721,0,0.793353340291235,0.399893278872749,-1.01134599229266,-0.436505431177743,-0.737821971875374,-0.170084248839359,1.8159486503935,-0.418774185475761,-0.126868859929405,-0.336360237009504
meat_can,BOX,vertical,0.270474702119827,0.07484882324934,0.744907855987549,-0.17791561397911,-0.064776697181236,0.926466807171032,0.325283367258519,planning/data_collection/scripts/object_point_cloud/meat_can_2024-07-19 21:23:42.966878.npz,0.240474685368597,-0.150151175523685,-0.265051683092025,0,-0.608761429008721,0,0.793353340291235,-0.100054310377741,-1.01136259815391,-0.41529226050469,-0.742136866556626,-0.201473714015438,1.88264031536153,-0.457236165603021,-0.220407198094211,-0.311420527712938
meat_can,CUBIC,vertical,0.309384286403656,0.102137126028538,0.743846595287323,-0.366974829295539,0.85889939950386,0.353351197088124,0.052575923309139,planning/data_collection/scripts/object_point_cloud/meat_can_2024-07-19 21:25:03.678478.npz,0.279384280405237,-0.122862869463366,-0.26611298619845,0,-0.5,0,0.866025403784439,0.199911845130754,-1.0113539412682,-0.168365015850568,-0.66927541594675,-0.126746165128465,1.93640178230351,-0.522495090426202,-0.729392139215426,-0.19514514163657
banana,PRISM,horizontal,0.336700290441513,0.230938091874123,0.710556566715241,0.493066240953736,-0.283201969930939,-0.339720704802438,0.749180998816389,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:27:38.449003.npz,0.306700273448834,0.005938095926891,-0.219402938007987,0.048734525929996,-0.518580858322367,0.079870234372067,0.849893866918315,-6.62461001628145E-05,-1.01136019016506,-0.032461227658939,-0.189843970199,0.08619441936239,1.92741834505682,-0.23928354444062,-0.777500073946297,0.047439706921998
banana,CUBIC,horizontal,0.291084945201874,0.071465417742729,0.711964428424835,0.018702431770002,0.13011155426683,-0.829094114471028,-0.543437348589201,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:29:33.277756.npz,0.261084963640127,-0.153534583833107,-0.297995131991313,0,-0.608761429008721,0,0.793353340291235,-0.200041848776628,-1.0113645028993,-0.312811928445936,-0.729308854995721,-0.07840071691114,1.70923564386594,-0.417003487464867,-0.109707787621606,-0.316870197800398
banana,PRISM,horizontal,0.279840677976608,0.07344588637352,0.713557958602905,0.018702431770002,0.13011155426683,-0.829094114471028,-0.543437348589201,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:29:54.174649.npz,0.249840659254118,-0.15155411430112,-0.216401631209813,0.463286911812132,0.325792697867977,0.674149106374298,-0.47407524480215,-0.10005430718246,-1.01136259903949,1.23995807864427,0.494345141882018,-2.22701277419657,1.62625589376542,0.129608897076413,0.565341548051222,0.70912819325102
banana,PRISM,horizontal,0.265032082796097,0.080991305410862,0.710696280002594,0.018702431770002,0.13011155426683,-0.829094114471028,-0.543437348589201,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:30:14.157790.npz,0.235032085682533,-0.144008690784821,-0.219263274094794,-0.401269211541236,-0.359810991576167,-0.627132144904407,0.562338281675406,-6.6245496972428E-05,-1.01136019040076,1.20466803527385,0.590573007843595,-2.23726817777676,1.82048522160373,0.585644358467528,0.271325842323715,0.278251450885607
banana,PRISM,horizontal,0.263290464878082,0.066514767706394,0.714823186397553,0.018702431770002,0.13011155426683,-0.829094114471028,-0.543437348589201,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:31:09.129367.npz,0.233290446616951,-0.15848522994839,-0.21513635189443,-0.43407764696506,-0.470089391773937,-0.521354999854249,0.564607407207754,0.199911846425258,-1.0113539422511,0.861999427290436,0.696337356181367,-1.82102855896673,1.83532341783225,0.47987364014183,0.286512164209368,0.274599254058285
banana,CUBIC,horizontal,0.431899905204773,0.137986704707146,0.718140959739685,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:33:13.519432.npz,0.401899928323981,-0.087013299677073,-0.291818615724637,0,-0.258819045102521,0,0.965925826289068,-0.30002890981728,-1.01136589378148,0.459040287517121,-0.422900093462116,0.123778505992648,1.41132953929362,-0.425059213804012,-1.31022528596911,-0.047614781442334
banana,CUBIC,horizontal,0.410214930772781,0.125018447637558,0.711175739765167,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:33:27.042478.npz,0.380214923018612,-0.099981558560718,-0.298783775880488,0,-0.258819045102521,0,0.965925826289068,-0.200041846364567,-1.01136450312288,0.382746179636302,-0.511578833561596,0.137116736336189,1.47902087731789,-0.501455384703142,-1.28326928475987,-0.077058413594556
banana,PRISM,horizontal,0.308627814054489,0.099219880998135,0.717298746109009,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:33:51.502995.npz,0.278627844500597,-0.125780117231455,-0.212660754501781,0,-0.5,0,0.866025403784439,-0.100054305761828,-1.01136259941623,-0.177311953453391,-0.613509531047133,-0.138832824965475,1.87787142120703,-0.541695245788111,-0.678763276537016,-0.105595777542793
banana,PRISM,horizontal,0.247601270675659,0.087591245770454,0.727763056755066,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:34:12.958576.npz,0.217601270170535,-0.137408754310512,-0.202196450047047,-0.485061674042673,-0.425115756189213,-0.574710802044943,0.503685676019729,-6.62436591118976E-05,-1.01136019110006,0.9870881543654,0.75468168639131,-1.95859802102576,1.86025768026398,0.155289513355055,0.466271264474547,0.571538308935963
banana,PRISM,horizontal,0.301773190498352,0.096999324858189,0.715427160263062,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:34:32.959019.npz,0.271773172949237,-0.12800067672791,-0.214532405414545,-0.357892473429817,-0.355241579421409,-0.612886752280582,0.608347126722426,0.099922435629659,-1.01135729611048,1.32522286069169,0.572686541313704,-2.33346351431259,1.75956746053309,0.789817911624731,0.288773216104405,0.214152573198906
banana,PRISM,horizontal,0.399288237094879,0.143218949437141,0.725081026554108,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:34:55.803825.npz,0.369288259269474,-0.08178104666954,-0.204878576833995,0,-0.5,0,0.866025403784439,0.199911845878524,-1.0113539423416,0.181997062154461,-0.316925830628648,-0.069664959092824,1.69148728525758,-0.348174619470928,-0.842363441308346,0.037717840127998
banana,PRISM,horizontal,0.438997089862824,0.140921473503113,0.722207129001617,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:35:18.387828.npz,0.408997090587429,-0.084078532212505,-0.20775241554458,0,-0.38268343236509,0,0.923879532511287,0.299902092442974,-1.01135016159926,0.393631073819137,-0.328667234442122,-0.004656670064547,1.48912151198592,-0.342825041043571,-1.10344018656746,0.034424186782388
banana,PRISM,horizontal,0.538930237293243,0.206305488944054,0.712792992591858,-0.11069221698346,-0.333120735472127,0.551014626861227,-0.757073767662556,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:35:40.280225.npz,0.50893027400587,-0.01869452154558,-0.217166575596643,0,-0.38268343236509,0,0.923879532511287,0.399893276721203,-1.01134599389496,0.73750601638659,-0.009456779488596,-0.084793422082056,0.876808453892606,-0.018250348761128,-0.82996806670424,0.096568779285782
banana,PRISM,vertical,0.258827477693558,0.027474291622639,0.770344257354736,0.722997659291363,0.073868678634927,-0.150850674559821,0.670120792813346,planning/data_collection/scripts/object_point_cloud/banana_2024-07-19 21:35:52.792536.npz,0.221167039201887,-0.191097832762053,-0.339615319867181,-0.241844762647976,-0.664463024388675,-0.241844762647975,0.664463024388675,-0.400015743091204,-1.01136672785818,-0.133274542365218,0.106756544763796,-0.681856390705391,1.56529450696849,-0.052996451739915,0.176279868894905,0.050427050948843
spatula,CUBIC,horizontal,0.272045433521271,0.045345634222031,0.709524273872376,-0.699593424266324,-0.083293303885166,-0.132939917211662,0.697107053947218,planning/data_collection/scripts/object_point_cloud/spatula_2024-07-19 21:38:48.666957.npz,0.242045419464184,-0.179654366885411,-0.300435258624703,-0.022319305881498,-0.014458045017566,-0.838996388475459,0.54348677412093,-0.400014500854907,-1.01136357190909,1.03250383200718,0.214172431978696,-1.72310018211054,1.76548675919958,1.01625599837273,-1.38404073772877,-0.361951333792996
spatula,PRISM,horizontal,0.232271552085876,0.095391720533371,0.711826860904694,-0.699593424266324,-0.083293303885166,-0.132939917211662,0.697107053947218,planning/data_collection/scripts/object_point_cloud/spatula_2024-07-19 21:39:17.027335.npz,0.202271544184527,-0.129608281618612,-0.218132781868801,0,-0.608761429008721,0,0.793353340291235,-5.78405977353924E-05,-1.01135460167821,-0.532858793905925,-0.590889985148693,-0.21138813464486,1.92791390865067,-0.403421378182852,-0.143941812780155,-0.221398452114642
